Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Profit,Outlet_Type_LE,Fat_Low Fat,Fat_Regular,Outlet_Size_Ord,Outlet_Location_FreqEnc,Item_Fat_TargetEnc,Item_MRP_std,Sales_mm,Sales_log,Sales_exp,Years_Since_Establishment
11.8,Regular,0.025978802,Meat,102.6,2002,Medium,Tier 2,Supermarket Type1,1629.8784,11.4,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.6168047522201089,0.12230949709272673,7.396874044354185,1629.8784000000005,23
11.676739773604321,Regular,0.066006824,Dairy,126.3,1985,Small,Tier1,Grocery Store,250.3408,14.5,0,False,True,0.0,0.2801830341429074,2224.561170126414,-0.23610905353287678,0.01662756299092115,5.526809787121378,250.3408000000001,40
11.676739773604321,Regular,0.0,Fruits and Vegetables,178.5,1985,Small,Tier1,Grocery Store,180.4318,14.3,0,False,True,0.0,0.2801830341429074,2224.561170126414,0.6023852701579889,0.011272059573599919,5.20087982551458,180.43179999999995,40
19.1,Low Fat,0.045492697,Dairy,40.3,2009,Medium,Tier 2,Supermarket Type2,527.9794,13.9,2,True,False,1.0,0.5879385193007157,2157.711533985862,-1.6175364833684025,0.03789656227685403,6.270949489701198,527.9794,16
13.6,Regular,0.043618827,Fruits and Vegetables,156.8,1987,High,Tier 3,Supermarket Type1,2840.3028,14.7,1,False,True,2.0,0.10935116742930893,2224.561170126414,0.2538157907692576,0.21503621340405998,7.95201795836408,2840.302800000001,38
5.34,Regular,0.005963881,Snack Foods,99.5,1997,Small,Tier1,Supermarket Type1,1407.5012,12.1,1,False,True,0.0,0.2801830341429074,2224.561170126414,-0.6666003921327848,0.10527389574620014,7.250281439286245,1407.5011999999992,28
18.2,Low Fat,0.08982696,Fruits and Vegetables,197.1,1987,High,Tier 3,Supermarket Type1,589.233,13.9,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.9011591096340443,0.04258900336631643,6.380517374195497,589.2329999999998,38
12.15,Low Fat,0.079431643,Health and Hygiene,38.7,1997,Small,Tier1,Supermarket Type1,796.9626,14.3,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.643237458807203,0.05850249923492808,6.682061729183589,796.9626000000002,28
14.35,Low Fat,0.017135155,Health and Hygiene,109.8,2007,Medium,Tier 2,Supermarket Type1,1657.842,14.1,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.5011503627455067,0.12445169845965522,7.413875047559771,1657.8420000000003,18
17.35,Low Fat,0.056005781,Baking Goods,99.2,1999,Medium,Tier 2,Supermarket Type1,1518.024,12.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.6714193250275599,0.11374069162501274,7.32582330233929,1518.0239999999994,26
10.695,Regular,0.145253944,Snack Foods,156.9,1998,Medium,Tier 2,Grocery Store,467.3916,14.4,0,False,True,1.0,0.5879385193007157,2224.561170126414,0.2554221017341825,0.03325512598184229,6.149304698172492,467.39159999999987,27
7.22,Regular,0.0383808,Baking Goods,62.4,1999,Medium,Tier 2,Supermarket Type1,885.514,14.0,1,False,True,1.0,0.5879385193007157,2224.561170126414,-1.2625417601199709,0.06528613689686831,6.7872969178317515,885.5139999999999,26
19.1,Low Fat,0.03856376,Fruits and Vegetables,209.3,1997,Small,Tier1,Supermarket Type1,3165.879,14.6,1,True,False,0.0,0.2801830341429074,2157.711533985862,1.0971290473548982,0.2399775578904417,8.060501839304175,3165.879000000002,28
8.26,Regular,0.032625074,Soft Drinks,124.7,2007,Medium,Tier 2,Supermarket Type1,1847.595,13.6,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.26181002897167716,0.13898806487809853,7.522181170077479,1847.5949999999996,18
11.676739773604321,Regular,0.069909188,Soft Drinks,163.3,1985,Small,Tier1,Grocery Store,491.3604,12.4,0,False,True,0.0,0.2801830341429074,2224.561170126414,0.3582260034893845,0.03509129858206672,6.199210968655446,491.36040000000014,40
14.0,Regular,0.037491314,Frozen Foods,164.3,1987,High,Tier 3,Supermarket Type1,1808.9786,14.3,1,False,True,2.0,0.10935116742930893,2224.561170126414,0.37428911313863483,0.13602978679995917,7.501070300985557,1808.9786,38
6.615,Regular,0.09234651,Canned,251.8,2009,Medium,Tier 2,Supermarket Type2,4506.1344,13.5,2,False,True,1.0,0.5879385193007157,2224.561170126414,1.779811207448036,0.3426502091196572,8.413416842525598,4506.134399999999,16
14.15,Low Fat,0.183879453,Soft Drinks,82.9,2002,Medium,Tier 2,Supermarket Type1,1705.7796,13.4,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.9332480123103396,0.12812404366010405,7.442363599051182,1705.7796000000008,23
11.8,Regular,0.107274301,Dairy,221.2,2002,Medium,Tier 2,Supermarket Type1,3113.2808,13.9,1,False,True,1.0,0.5879385193007157,2224.561170126414,1.2882800521809765,0.23594817912883811,8.04375352173897,3113.2808000000005,23
11.676739773604321,Regular,0.047570401,Frozen Foods,125.7,1985,Medium,Tier 2,Supermarket Type3,3020.0688,11.9,3,False,True,1.0,0.5879385193007157,2224.561170126414,-0.24574691932242687,0.22880750790574314,8.013365955043271,3020.0687999999977,40
19.2,Low Fat,0.100640587,Frozen Foods,112.7,2007,Medium,Tier 2,Supermarket Type1,1779.0176,12.9,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.4545673447626808,0.13373457104967865,7.484378530877698,1779.0176,18
18.85,Low Fat,0.036111038,Meat,58.2,2002,Medium,Tier 2,Supermarket Type1,1185.124,13.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.330006820646822,0.08823829439967358,7.078446127212104,1185.124,23
17.0,Regular,0.140090284,Canned,265.2,2009,Medium,Tier 2,Supermarket Type2,6359.7216,14.8,2,False,True,1.0,0.5879385193007157,2224.561170126414,1.9950568767479897,0.48464755687034583,8.757897109017666,6359.721600000002,16
12.5,Low Fat,0.031225303,Fruits and Vegetables,102.9,2007,Medium,Tier 2,Supermarket Type1,2167.179,13.9,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.6119858193253337,0.16347036621442415,7.6816429237269155,2167.1789999999996,18
11.676739773604321,Low Fat,0.086752988,Dairy,98.1,1985,Medium,Tier 2,Supermarket Type3,1737.738,14.2,3,True,False,1.0,0.5879385193007157,2157.711533985862,-0.6890887456417353,0.13057227379373662,7.460914841704132,1737.7380000000003,40
8.6,Regular,0.040369315,Canned,189.8,2009,Medium,Tier 2,Supermarket Type2,2846.295,14.5,2,False,True,1.0,0.5879385193007157,2224.561170126414,0.7838984091945175,0.21549525655411608,7.954124699753423,2846.2949999999996,16
9.3,Low Fat,0.043777415,Hard Drinks,193.0,2004,Small,Tier1,Supermarket Type1,6114.7072,14.7,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.8353003600721182,0.46587779251249617,8.718615691475206,6114.707200000003,21
7.27,Low Fat,0.046631836,Health and Hygiene,98.4,1999,Medium,Tier 2,Supermarket Type1,1576.6144,12.7,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.68426981274696,0.11822911353667245,7.36366911159576,1576.6144000000006,26
11.8,Regular,0.076839735,Snack Foods,35.0,1999,Medium,Tier 2,Supermarket Type1,373.5138,13.6,1,False,True,1.0,0.5879385193007157,2224.561170126414,-1.7026709645094291,0.026063449964296645,5.925628651410538,373.51379999999995,26
16.35,Low Fat,0.0,Fruits and Vegetables,198.5,1997,Small,Tier1,Supermarket Type1,1384.1982,13.6,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.9236474631429948,0.1034887279404264,7.23359851307608,1384.1982000000003,28
11.676739773604321,Regular,0.277459381,Meat,156.4,1985,Small,Tier1,Grocery Store,473.3838,14.1,0,False,True,0.0,0.2801830341429074,2224.561170126414,0.24739054690955736,0.033714169131898404,6.16201669870247,473.38380000000006,40
11.676739773604321,Low Fat,0.099478451,Snack Foods,194.4,1985,Medium,Tier 2,Supermarket Type3,4697.8848,14.3,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.8577887135810687,0.3573395899214526,8.45508048294786,4697.8848,40
20.0,Low Fat,0.034369528,Baking Goods,43.7,1997,Small,Tier1,Supermarket Type1,892.172,10.6,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.5629219105609513,0.06579618484137509,6.794779171512263,892.1720000000004,28
5.82,Low Fat,0.0,Household,169.4,1987,High,Tier 3,Supermarket Type1,2376.906,12.6,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.45621097234981123,0.17953687646638783,7.773975547453455,2376.906,38
18.75,Low Fat,0.01035692,Household,208.4,1987,High,Tier 3,Supermarket Type1,2709.1402,14.6,1,True,False,2.0,0.10935116742930893,2157.711533985862,1.0826722486705729,0.20498826889727634,7.904755646852916,2709.1401999999994,38
9.5,Regular,0.104488444,Canned,77.9,2004,Small,Tier1,Supermarket Type1,1997.4,13.5,1,False,True,0.0,0.2801830341429074,2224.561170126414,-1.0135635605565911,0.15046414362950117,7.600102139371313,1997.4,21
11.676739773604321,Low Fat,0.028456456,Fruits and Vegetables,43.5,1985,Medium,Tier 2,Supermarket Type3,755.0172,14.4,3,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5661345324908016,0.05528919718453535,6.628064127243477,755.0172000000002,40
10.5,Low Fat,0.027271252,Household,171.6,2004,Small,Tier1,Supermarket Type1,2566.659,12.2,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.49154981357816174,0.1940732428848312,7.8507498678307295,2566.659,21
20.5,Low Fat,0.036346224,Frozen Foods,73.0,2004,Small,Tier1,Supermarket Type1,596.5568,14.3,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.0922727978379176,0.04315005610527389,6.392849342048994,596.5567999999997,21
12.3,Regular,0.064984487,Starchy Foods,92.6,2007,Medium,Tier 2,Supermarket Type1,2297.01,12.8,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.777435848712612,0.17341630113230644,7.7397988100093285,2297.0099999999998,18
13.1,Regular,0.044372393,Fruits and Vegetables,180.3,2009,Medium,Tier 2,Supermarket Type2,2886.9088,14.6,2,False,True,1.0,0.5879385193007157,2224.561170126414,0.6312988675266396,0.21860654901560747,7.968287920566723,2886.908800000001,16
11.395,Low Fat,0.009934335,Health and Hygiene,47.2,2007,Medium,Tier 2,Supermarket Type1,340.2238,11.5,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5067010267885754,0.023513210241762728,5.832538566994923,340.2238000000001,18
8.93,Low Fat,0.013253936,Household,56.5,2007,Medium,Tier 2,Supermarket Type1,828.921,11.9,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.3573141070505477,0.06095072936856065,6.72133051553778,828.921,18
18.2,Low Fat,0.089884775,Fruits and Vegetables,195.1,2004,Small,Tier1,Supermarket Type1,3731.809,14.7,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.8690328903355438,0.28333163317351834,8.224916312322982,3731.8090000000016,21
19.7,Low Fat,0.053178425,Fruits and Vegetables,56.0,1987,High,Tier 3,Supermarket Type1,905.488,14.8,1,True,False,2.0,0.10935116742930893,2157.711533985862,-1.3653456618751727,0.06681628073038866,6.809577792379763,905.4879999999998,38
14.1,Low Fat,0.089660816,Canned,140.0,2004,Small,Tier1,Supermarket Type1,1411.496,14.3,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.016044451338147643,0.10557992451290422,7.253113631158179,1411.4959999999996,21
7.67,Low Fat,0.185889129,Household,35.4,2007,Medium,Tier 2,Supermarket Type1,173.108,13.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.6962457206497288,0.010711006834642458,5.159675796321548,173.10799999999998,18
11.676739773604321,Regular,0.0,Canned,78.9,1985,Small,Tier1,Grocery Store,399.48,13.1,0,False,True,0.0,0.2801830341429074,2224.561170126414,-0.9975004509073409,0.028052636947873102,5.992663827683464,399.4800000000001,40
14.15,Regular,0.024503972,Fruits and Vegetables,195.1,2009,Medium,Tier 2,Supermarket Type2,982.055,13.5,2,False,True,1.0,0.5879385193007157,2224.561170126414,0.8690328903355438,0.07268183209221667,6.890665069751846,982.0550000000001,16
11.6,Regular,0.143990173,Dairy,239.6,2004,Small,Tier1,Supermarket Type1,2390.222,13.9,1,False,True,0.0,0.2801830341429074,2224.561170126414,1.583841269727182,0.1805569723554014,7.779559811328877,2390.222,21
18.85,Low Fat,0.042891098,Canned,257.6,2007,Medium,Tier 2,Supermarket Type1,5382.993,13.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,1.872977243413688,0.4098235234112007,8.59118557117513,5382.992999999998,18
15.6,Regular,0.046023105,Snack Foods,169.2,2007,Medium,Tier 2,Supermarket Type1,2536.698,14.6,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.4529983504199609,0.19177802713455064,7.839012649862545,2536.698,18
6.385,Low Fat,0.084179812,Hard Drinks,109.1,2009,Medium,Tier 2,Supermarket Type2,1941.4728,14.3,2,True,False,1.0,0.5879385193007157,2157.711533985862,-0.5123945394999819,0.14617974089564417,7.571717079569763,1941.4727999999998,16
16.1,Regular,0.025050746,Fruits and Vegetables,97.1,2009,Medium,Tier 2,Supermarket Type2,1448.115,13.0,2,False,True,1.0,0.5879385193007157,2224.561170126414,-0.7051518552909856,0.10838518820769152,7.278708304250806,1448.1149999999996,16
9.0,Low Fat,0.065515067,Snack Foods,178.1,2009,Medium,Tier 2,Supermarket Type2,1058.622,3.4,2,True,False,1.0,0.5879385193007157,2157.711533985862,0.5959600262982887,0.07854738345404469,6.965667519734282,1058.6219999999998,16
11.676739773604321,Regular,0.080695806,Snack Foods,51.3,1985,Medium,Tier 2,Supermarket Type3,759.012,14.6,3,False,True,1.0,0.5879385193007157,2224.561170126414,-1.4408422772266491,0.05559522595123941,6.633334222629409,759.0120000000002,40
6.635,Low Fat,0.027222517,Household,174.0,2007,Medium,Tier 2,Supermarket Type1,2093.2752,14.4,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.5301012767363625,0.15780883403039886,7.6469628059088794,2093.2752,18
11.676739773604321,Low Fat,0.054366282,Health and Hygiene,199.6,1985,Medium,Tier 2,Supermarket Type3,7142.7024,14.4,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.9413168837571702,0.5446291951443436,8.873986464353818,7142.702400000002,40
20.75,Low Fat,0.021232318,Soft Drinks,151.1,1987,High,Tier 3,Supermarket Type1,2428.8384,14.3,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.16225606576853058,0.18351525043354075,7.7955800320656214,2428.838400000001,38
6.63,Regular,0.104183308,Baking Goods,166.2,1999,Medium,Tier 2,Supermarket Type1,3828.35,14.2,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.40480902147221004,0.29072732836886667,8.250450354978112,3828.3499999999976,26
8.42,Low Fat,0.070856383,Household,217.4,2009,Medium,Tier 2,Supermarket Type2,431.4384,7.6,2,True,False,1.0,0.5879385193007157,2157.711533985862,1.2272402355138257,0.030500867081505664,6.069439888482474,431.43839999999983,16
5.15,Regular,0.061272194,Meat,125.6,1999,Medium,Tier 2,Supermarket Type1,1733.7432,12.7,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.24735323028735204,0.13026624502703252,7.458614669898795,1733.7432,26
11.676739773604321,Regular,0.019107027,Soft Drinks,48.5,1985,Medium,Tier 2,Supermarket Type3,1034.6532,14.6,3,False,True,1.0,0.5879385193007157,2224.561170126414,-1.48581898424455,0.07671121085382027,6.942787617743714,1034.6531999999995,40
11.676739773604321,Low Fat,0.0,Frozen Foods,100.7,1985,Medium,Tier 2,Supermarket Type3,3174.5344,9.2,3,True,False,1.0,0.5879385193007157,2157.711533985862,-0.6473246605536843,0.24064062021830052,8.063231212124048,3174.5344,40
15.1,Low Fat,0.052329172,Meat,243.2,2004,Small,Tier1,Supermarket Type1,4604.6728,14.2,1,True,False,0.0,0.2801830341429074,2157.711533985862,1.641668464464483,0.3501989186983577,8.435044040080516,4604.672800000004,21
15.35,Regular,0.055103174,Meat,149.8,2004,Small,Tier1,Supermarket Type1,2820.9946,14.0,1,False,True,0.0,0.2801830341429074,2224.561170126414,0.14137402322450549,0.2135570743649903,7.945199218874429,2820.9945999999995,21
0.0,Low Fat,0.015397129,Household,194.9,1985,Small,Tier1,Grocery Store,196.411,13.3,0,True,False,0.0,0.2801830341429074,2157.711533985862,0.8658202684056939,0.012496174640416198,5.28528784986426,196.411,40
12.85,Low Fat,0.033271818,Fruits and Vegetables,196.6,1999,Medium,Tier 2,Supermarket Type1,5715.2272,13.9,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.8931275548094192,0.43527491584208916,8.651064286335401,5715.227199999999,26
0.0,Low Fat,0.053971566,Snack Foods,141.2,1985,Medium,Tier 2,Supermarket Type3,3119.9388,11.5,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.0032312802409525344,0.23645822707334488,8.045889132978871,3119.9388000000013,40
7.475,Low Fat,0.075713578,Household,139.6,2004,Small,Tier1,Supermarket Type1,2471.4496,10.3,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.022469695197847854,0.18677955727838416,7.812964679062614,2471.449599999999,21
8.27,Low Fat,0.01889024,Health and Hygiene,238.2,2009,Medium,Tier 2,Supermarket Type2,3835.008,13.8,2,True,False,1.0,0.5879385193007157,2157.711533985862,1.5613529162182316,0.29123737631337343,8.252187521506889,3835.007999999997,16
12.85,Regular,0.152364317,Fruits and Vegetables,254.0,1999,Medium,Tier 2,Supermarket Type1,1261.691,11.5,1,False,True,1.0,0.5879385193007157,2224.561170126414,1.8151500486763865,0.09410384576150159,7.141000436835484,1261.691,26
8.365,Regular,0.039811272,Fruits and Vegetables,191.3,1987,High,Tier 3,Supermarket Type1,2285.0256,14.0,1,False,True,2.0,0.10935116742930893,2224.561170126414,0.8079930736683929,0.1724982148321942,7.734570042892227,2285.0256000000004,38
8.985,Low Fat,0.183774965,Fruits and Vegetables,101.8,2002,Medium,Tier 2,Supermarket Type1,798.96,14.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.6296552399395091,0.05865551361828012,6.684561726417885,798.9599999999998,23
19.6,Low Fat,0.041283361,Household,87.1,2004,Small,Tier1,Supermarket Type1,2125.2336,14.3,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.8657829517834885,0.1602570641640314,7.66210743057039,2125.2335999999996,21
16.1,Low Fat,0.057422821,Fruits and Vegetables,253.7,1998,Medium,Tier 2,Grocery Store,508.6712,13.8,0,True,False,1.0,0.5879385193007157,2157.711533985862,1.810331115781611,0.03641742323778435,6.233765811923815,508.6712000000002,27
20.2,Low Fat,0.011820087,Household,151.6,1997,Small,Tier1,Supermarket Type1,1990.742,12.7,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.17028762059315575,0.14995409568499438,7.5967649116840645,1990.742,28
10.3,Regular,0.024891881,Baking Goods,170.9,2004,Small,Tier1,Supermarket Type1,3103.9596,14.2,1,False,True,0.0,0.2801830341429074,2224.561170126414,0.4803056368236867,0.2352341120065286,8.04075598301079,3103.9595999999997,21
10.8,Low Fat,0.138171603,Dairy,191.5,1998,Medium,Tier 2,Grocery Store,575.2512,13.7,0,True,False,1.0,0.5879385193007157,2157.711533985862,0.8112056955982427,0.041517902682852194,6.356543676738191,575.2512,27
16.75,Regular,0.041599644,Soft Drinks,41.0,1998,Medium,Tier 2,Grocery Store,157.1288,14.4,0,False,True,1.0,0.5879385193007157,2224.561170126414,-1.6062923066139272,0.009486891767826178,5.063409890813583,157.12879999999996,27
0.0,Regular,0.0218126,Meat,194.7,1985,Small,Tier1,Grocery Store,196.411,14.6,0,False,True,0.0,0.2801830341429074,2224.561170126414,0.8626076464758435,0.012496174640416198,5.28528784986426,196.411,40
18.2,Low Fat,0.161740582,Fruits and Vegetables,38.4,1999,Medium,Tier 2,Supermarket Type1,805.618,13.1,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.648056391701978,0.059165561562786906,6.692850198084147,805.6179999999998,26
9.395,Regular,0.100966837,Baking Goods,86.9,2007,Medium,Tier 2,Supermarket Type1,2548.6824,13.7,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.8689955737133385,0.19269611343466286,7.843724081375991,2548.682400000001,18
0.0,Low Fat,0.027183141,Fruits and Vegetables,99.7,1985,Medium,Tier 2,Supermarket Type3,3868.9638,14.2,3,True,False,1.0,0.5879385193007157,2157.711533985862,-0.6633877702029346,0.29383862083035805,8.26100043197491,3868.9637999999986,40
0.0,Regular,0.115032648,Fruits and Vegetables,58.0,1985,Medium,Tier 2,Supermarket Type3,2143.2102,14.3,3,False,True,1.0,0.5879385193007157,2224.561170126414,-1.3332194425766721,0.16163419361419973,7.67052655842976,2143.210200000001,40
